# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Traf-like	FBgn0030748	FBtr0308607	protein_coding	0	4	0	13	0	0	1	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	3	7
Traf-like	FBgn0030748	FBtr0334036	protein_coding	0	4	0	13	0	0	1	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	3	7
Traf-like	FBgn0030748	FBtr0334037	protein_coding	0	4	0	13	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	1	0	0	0	3	7
Traf6	FBgn0265464	FBtr0071188	protein_coding	0	0	0	19	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Tre1	FBgn0046687	FBtr0070848	protein_coding	0	3	1	90	0	0	1	0	0	0	0	21	0	0	43	1	0	0	0	0	0	0	0	0	3	25
Tre1	FBgn0046687	FBtr0308339	protein_coding	0	3	1	75	0	0	1	0	0	0	0	21	0	0	5	1	0	0	0	0	0	0	0	0	3	48
Tre1	FBgn0046687	FBtr0340222	protein_coding	0	3	1	90	0	0	1	0	0	0	0	21	0	0	43	1	0	0	0	0	0	0	0	0	3	25
Trf2	FBgn0261793	FBtr0112927	protein_coding	0	6	0	126	2	0	1	0	0	0	0	20	0	0	41	0	0	0	0	0	0	0	0	0	6	62
Trf2	FBgn0261793	FBtr0300577	protein_coding	0	6	0	130	10	0	1	0	0	0	0	16	0	0	41	0	0	0	0	0	0	0	0	0	6	62
Trf2	FBgn0261793	FBtr0330105	protein_coding	0	6	0	52	2	0	1	0	0	0	0	20	0	0	17	0	0	0	0	0	0	0	0	0	6	12
Trf2	FBgn0261793	FBtr0330106	protein_coding	0	6	0	130	10	0	1	0	0	0	0	16	0	0	41	0	0	0	0	0	0	0	0	0	6	62
Trf2	FBgn0261793	FBtr0333750	protein_coding	0	7	0	125	1	0	1	0	0	0	0	20	0	0	42	0	0	0	0	0	1	0	0	0	6	62
Trf2	FBgn0261793	FBtr0333811	protein_coding	0	6	0	52	2	0	1	0	0	0	0	20	0	0	17	0	0	0	0	0	0	0	0	0	6	12
Trf4-1	FBgn0030049	FBtr0071212	protein_coding	0	0	0	16	2	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Trf4-1	FBgn0030049	FBtr0071213	protein_coding	0	0	0	16	2	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Trf4-1	FBgn0030049	FBtr0112963	protein_coding	0	0	0	16	2	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Trf4-1	FBgn0030049	FBtr0112964	protein_coding	0	0	0	22	2	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Trf4-1	FBgn0030049	FBtr0331723	protein_coding	0	0	0	16	2	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Trf4-1	FBgn0030049	FBtr0331724	protein_coding	0	0	0	16	2	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Trf4-1	FBgn0030049	FBtr0331725	protein_coding	0	0	0	22	2	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	2
TrxT	FBgn0029752	FBtr0070755	protein_coding	0	0	0	64	2	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	12
TrxT	FBgn0029752	FBtr0340478	protein_coding	0	0	0	64	2	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	12
Trxr-1	FBgn0020653	FBtr0071167	protein_coding	0	0	0	10	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Trxr-1	FBgn0020653	FBtr0071168	protein_coding	0	0	0	10	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Trxr-1	FBgn0020653	FBtr0071169	protein_coding	0	0	0	9	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tsf1	FBgn0022355	FBtr0074559	protein_coding	0	1	0	29	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	1	18
Tsf1	FBgn0022355	FBtr0346625	protein_coding	0	1	0	29	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	1	18
Tsp2A	FBgn0024361	FBtr0070211	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Tsp2A	FBgn0024361	FBtr0303284	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Tsp3A	FBgn0040334	FBtr0070445	protein_coding	0	2	0	31	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	26
Tsp3A	FBgn0040334	FBtr0307159	protein_coding	0	2	0	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	26
Tsp5D	FBgn0029837	FBtr0070888	protein_coding	0	3	0	45	2	2	3	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	26
Tsp5D	FBgn0029837	FBtr0114466	protein_coding	0	1	0	45	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	36
Tsp5D	FBgn0029837	FBtr0331169	protein_coding	0	1	0	45	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	36
TwdlX	FBgn0052571	FBtr0074325	protein_coding	0	2	0	43	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	35
TwdlY	FBgn0052570	FBtr0074326	protein_coding	0	0	0	51	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	36
TwdlZ	FBgn0052569	FBtr0290248	protein_coding	0	0	0	21	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Twdlalpha	FBgn0052574	FBtr0074329	protein_coding	0	0	0	28	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	16
U2af50	FBgn0005411	FBtr0074234	protein_coding	0	1	0	28	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	1	0	0	0	0	10
U2af50	FBgn0005411	FBtr0307176	protein_coding	0	1	0	26	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	1	0	0	0	0	8
U2af50	FBgn0005411	FBtr0307177	protein_coding	0	1	0	26	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	1	0	0	0	0	8
U2af50	FBgn0005411	FBtr0307178	protein_coding	0	1	0	28	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	1	0	0	0	0	10
UBL3	FBgn0026076	FBtr0074174	protein_coding	0	1	1	26	4	0	0	0	0	0	1	2	0	0	19	0	0	0	0	0	0	0	0	0	1	1
UBL3	FBgn0026076	FBtr0074175	protein_coding	0	1	1	26	0	0	0	0	0	0	1	6	0	0	19	0	0	0	0	0	0	0	0	0	1	1
UBL3	FBgn0026076	FBtr0300787	protein_coding	0	1	1	26	4	0	0	0	0	0	1	2	0	0	19	0	0	0	0	0	0	0	0	0	1	1
Ubc7	FBgn0267384	FBtr0074283	protein_coding	0	2	0	29	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	2	24
Ubc7	FBgn0267384	FBtr0340157	protein_coding	0	2	0	29	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	2	24
UbcE2H	FBgn0029996	FBtr0071112	protein_coding	0	0	0	56	7	0	0	0	0	0	0	24	0	0	3	0	0	0	0	0	0	0	0	0	0	22
UbcE2H	FBgn0029996	FBtr0071113	protein_coding	0	0	0	43	5	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	10
UbcE2H	FBgn0029996	FBtr0071114	protein_coding	0	0	0	43	5	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	10
Ubi-p5E	FBgn0086558	FBtr0070933	protein_coding	0	3	0	25	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	5
Ubi-p5E	FBgn0086558	FBtr0345892	protein_coding	0	3	0	25	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	5
Ubqn	FBgn0031057	FBtr0074750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubqn	FBgn0031057	FBtr0340612	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uch-L5R	FBgn0030370	FBtr0073638	protein_coding	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Upf1	FBgn0030354	FBtr0073596	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Upf1	FBgn0030354	FBtr0342744	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Upf2	FBgn0029992	FBtr0071117	protein_coding	0	0	0	13	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Usf	FBgn0029711	FBtr0070701	protein_coding	0	1	0	50	4	0	1	0	0	0	0	29	0	0	1	0	0	0	0	0	0	0	0	0	1	15
Usf	FBgn0029711	FBtr0308917	protein_coding	0	1	0	50	8	0	1	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	1	15
Usp7	FBgn0030366	FBtr0073641	protein_coding	0	7	0	8	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	7	2
Usp7	FBgn0030366	FBtr0342732	protein_coding	0	7	0	7	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	7	2
Vago	FBgn0030262	FBtr0073427	protein_coding	0	0	0	18	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Vago	FBgn0030262	FBtr0346279	protein_coding	0	0	0	18	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Vap-33A	FBgn0029687	FBtr0070616	protein_coding	0	0	0	38	3	0	3	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	1
Vap-33A	FBgn0029687	FBtr0070617	protein_coding	0	0	0	38	3	0	3	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	1
Vap-33A	FBgn0029687	FBtr0070618	protein_coding	0	0	0	43	8	0	2	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	2
Vap-33A	FBgn0029687	FBtr0342739	protein_coding	0	0	0	43	8	0	3	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	1
Vha36-3	FBgn0040377	FBtr0339401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vha36-3	FBgn0040377	FBtr0345706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
VhaAC39-1	FBgn0028665	FBtr0070611	protein_coding	0	0	0	18	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Vinc	FBgn0004397	FBtr0070420	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vinc	FBgn0004397	FBtr0342770	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vinc	FBgn0004397	FBtr0342771	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vml	FBgn0085362	FBtr0112535	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vml	FBgn0085362	FBtr0347302	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsx1	FBgn0263511	FBtr0070781	protein_coding	0	1	0	108	0	0	0	0	0	0	0	10	0	0	58	0	0	0	0	0	0	0	0	0	1	40
Vsx1	FBgn0263511	FBtr0340495	protein_coding	0	1	0	108	2	0	0	0	0	0	0	8	0	0	58	0	0	0	0	0	0	0	0	0	1	40
Vsx2	FBgn0263512	FBtr0100024	protein_coding	0	0	0	124	0	0	0	0	0	0	0	1	0	0	89	0	0	0	0	0	0	0	0	0	0	34
Vsx2	FBgn0263512	FBtr0343015	protein_coding	0	0	0	124	0	0	0	0	0	0	0	1	0	0	89	0	0	0	0	0	0	0	0	0	0	34
Wnt5	FBgn0010194	FBtr0074623	protein_coding	0	0	1	24	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Wnt5	FBgn0010194	FBtr0343046	protein_coding	0	0	1	26	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9
X11L	FBgn0026313	FBtr0074451	protein_coding	0	0	0	9	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X11L	FBgn0026313	FBtr0301696	protein_coding	0	0	0	16	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X11L	FBgn0026313	FBtr0333757	protein_coding	0	0	0	9	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X11L	FBgn0026313	FBtr0340620	protein_coding	0	0	0	9	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X11L	FBgn0026313	FBtr0340621	protein_coding	0	0	0	16	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X11Lbeta	FBgn0052677	FBtr0071493	protein_coding	0	3	0	173	3	0	0	0	0	0	0	4	0	0	163	0	0	0	0	0	0	0	0	0	3	3
X11Lbeta	FBgn0052677	FBtr0343041	protein_coding	0	3	0	173	4	0	0	0	0	0	0	4	0	0	163	0	0	0	0	0	0	0	0	0	3	2
X11Lbeta	FBgn0052677	FBtr0343042	protein_coding	0	3	0	175	3	0	0	0	0	0	0	4	0	0	165	0	0	0	0	0	0	0	0	0	3	3
XRCC1	FBgn0026751	FBtr0070763	protein_coding	0	6	3	83	0	1	2	0	0	0	0	47	0	0	2	3	0	0	0	0	0	0	0	0	5	32
Xpac	FBgn0004832	FBtr0070670	protein_coding	0	3	1	56	2	0	1	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	3	34
Yippee	FBgn0026749	FBtr0073789	protein_coding	0	0	0	53	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	44
Yippee	FBgn0026749	FBtr0100168	protein_coding	0	0	0	53	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	44
Ykt6	FBgn0260858	FBtr0071093	protein_coding	0	1	0	6	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Yp1	FBgn0004045	FBtr0071419	protein_coding	0	5	0	36	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	28
Yp1	FBgn0004045	FBtr0346261	protein_coding	0	5	0	36	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	28
Yp2	FBgn0005391	FBtr0071424	protein_coding	0	0	0	39	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Yp2	FBgn0005391	FBtr0339648	protein_coding	0	0	0	39	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Yp3	FBgn0004047	FBtr0073821	protein_coding	0	7	0	27	5	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	7	12
Yp3	FBgn0004047	FBtr0346090	protein_coding	0	7	0	29	7	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	7	12
ZAP3	FBgn0052685	FBtr0071489	protein_coding	0	13	4	24	1	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	13	6
ZAP3	FBgn0052685	FBtr0308582	protein_coding	0	12	4	25	0	0	0	0	0	0	0	1	0	0	18	4	0	0	0	0	0	0	0	0	12	6
ZAP3	FBgn0052685	FBtr0308583	protein_coding	0	13	4	24	1	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	13	6
ZAP3	FBgn0052685	FBtr0308584	protein_coding	0	12	4	25	1	0	0	0	0	0	0	17	0	0	1	4	0	0	0	0	0	0	0	0	12	6
Zpr1	FBgn0030096	FBtr0071342	protein_coding	0	1	0	10	5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Zw	FBgn0004057	FBtr0074748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zw	FBgn0004057	FBtr0074749	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zw	FBgn0004057	FBtr0340611	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zw10	FBgn0004643	FBtr0070441	protein_coding	0	0	1	15	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	4
a6	FBgn0023130	FBtr0070279	protein_coding	0	1	0	22	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	7
a6	FBgn0023130	FBtr0330407	protein_coding	0	1	0	22	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	7
a6	FBgn0023130	FBtr0333116	protein_coding	0	1	0	22	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	7
ac	FBgn0000022	FBtr0070072	protein_coding	0	0	1	36	1	0	0	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	15
acj6	FBgn0000028	FBtr0074015	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0100326	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0100328	protein_coding	0	0	0	115	3	0	0	0	0	0	0	16	0	0	68	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0290063	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0290064	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305189	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305190	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305191	protein_coding	0	0	0	117	8	0	0	0	0	0	0	13	0	0	68	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305192	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305193	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305194	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305195	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
acj6	FBgn0000028	FBtr0305196	protein_coding	0	0	0	115	1	0	0	0	0	0	0	19	0	0	67	0	0	0	0	0	0	0	0	0	0	28
ade5	FBgn0020513	FBtr0073705	protein_coding	0	5	0	29	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	3	0	0	0	2	17
ade5	FBgn0020513	FBtr0333799	protein_coding	0	5	0	30	0	0	0	0	0	0	0	9	0	0	7	0	0	0	0	0	3	0	0	0	2	17
alpha-Man-I	FBgn0259170	FBtr0299632	protein_coding	0	0	2	181	3	0	0	0	0	0	0	0	0	0	164	2	0	0	0	0	0	0	0	0	0	14
alpha-Man-I	FBgn0259170	FBtr0299633	protein_coding	0	8	4	123	3	1	7	0	1	0	1	0	0	0	97	2	0	0	0	0	0	0	0	0	7	16
alpha-Man-I	FBgn0259170	FBtr0300511	protein_coding	0	0	2	230	5	0	0	0	0	0	0	47	0	0	164	2	0	0	0	0	0	0	0	0	0	14
alpha-Man-I	FBgn0259170	FBtr0300512	protein_coding	0	0	1	100	5	0	0	0	0	0	0	47	0	0	25	1	0	0	0	0	0	0	0	0	0	23
alpha-Man-I	FBgn0259170	FBtr0300513	protein_coding	0	0	2	181	3	0	0	0	0	0	0	0	0	0	164	2	0	0	0	0	0	0	0	0	0	14
alpha-Man-I	FBgn0259170	FBtr0300514	protein_coding	0	0	2	181	3	0	0	0	0	0	0	0	0	0	164	2	0	0	0	0	0	0	0	0	0	14
alpha-Man-I	FBgn0259170	FBtr0300515	protein_coding	0	0	2	181	3	0	0	0	0	0	0	0	0	0	164	2	0	0	0	0	0	0	0	0	0	14
alpha-Man-I	FBgn0259170	FBtr0300516	protein_coding	0	0	2	181	3	0	0	0	0	0	0	0	0	0	164	2	0	0	0	0	0	0	0	0	0	14
alpha-Man-I	FBgn0259170	FBtr0331759	protein_coding	0	0	1	56	3	0	0	0	0	0	0	0	0	0	33	1	0	0	0	0	0	0	0	0	0	20
amn	FBgn0086782	FBtr0074802	protein_coding	1	0	0	4	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1
amx	FBgn0000077	FBtr0071331	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
amx	FBgn0000077	FBtr0307281	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
antdh	FBgn0026268	FBtr0073468	protein_coding	0	0	0	19	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12
arg	FBgn0023535	FBtr0070088	protein_coding	0	0	0	93	1	0	0	0	0	0	0	12	0	0	70	0	0	0	0	0	0	0	0	0	0	10
ari-1	FBgn0017418	FBtr0089506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1	FBgn0017418	FBtr0089507	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1	FBgn0017418	FBtr0089508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1	FBgn0017418	FBtr0306057	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1	FBgn0017418	FBtr0332850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1	FBgn0017418	FBtr0332851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ase	FBgn0000137	FBtr0070075	protein_coding	0	2	2	42	1	0	1	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	2	26
b6	FBgn0024897	FBtr0070272	protein_coding	0	2	0	20	1	0	0	0	0	0	0	9	0	0	10	0	0	0	0	0	1	0	0	0	1	1
baz	FBgn0000163	FBtr0074388	protein_coding	0	30	1	99	11	0	0	0	0	0	0	13	0	0	72	1	0	0	0	0	1	0	0	0	29	4
baz	FBgn0000163	FBtr0111000	protein_coding	0	31	1	98	11	0	1	0	0	0	0	13	0	0	70	1	0	0	0	0	1	0	0	0	30	4
baz	FBgn0000163	FBtr0343763	protein_coding	0	30	1	99	11	0	0	0	0	0	0	13	0	0	72	1	0	0	0	0	1	0	0	0	29	4
baz	FBgn0000163	FBtr0343764	protein_coding	0	31	1	98	11	0	1	0	0	0	0	13	0	0	70	1	0	0	0	0	1	0	0	0	30	4
bbx	FBgn0024251	FBtr0100598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bbx	FBgn0024251	FBtr0100599	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bbx	FBgn0024251	FBtr0331744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bbx	FBgn0024251	FBtr0331745	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be	FBgn0052594	FBtr0073956	protein_coding	0	2	0	33	7	0	0	0	0	0	0	8	0	0	17	0	0	0	0	0	1	0	0	0	1	2
be	FBgn0052594	FBtr0073957	protein_coding	0	6	2	27	1	0	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	5	2
be	FBgn0052594	FBtr0310270	protein_coding	0	5	2	19	2	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	5	2
ben	FBgn0000173	FBtr0073855	protein_coding	0	0	0	8	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ben	FBgn0000173	FBtr0300566	protein_coding	0	0	0	8	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ben	FBgn0000173	FBtr0307296	protein_coding	0	0	0	8	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ben	FBgn0000173	FBtr0332843	protein_coding	0	0	0	8	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ben	FBgn0000173	FBtr0332844	protein_coding	0	0	0	8	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
beta-Spec	FBgn0250788	FBtr0074454	protein_coding	0	38	0	78	0	0	3	0	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	38	41
beta-Spec	FBgn0250788	FBtr0334404	protein_coding	0	38	0	78	0	0	3	0	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	38	41
beta-Spec	FBgn0250788	FBtr0334405	protein_coding	0	38	1	77	0	0	3	0	0	0	0	1	0	0	32	1	0	0	0	0	0	0	0	0	38	41
